tag_name,doc_name,pnum,query_granularity,corpus_granularity,n_tagged,n_shared_best,noise_best,l2_distance,n_grid_points
Initial Term Months,Project Greenlight - KHLP3 - OTPP NDA.docx,18,sentence,chunk,33,3,0.1,2.8317555912469516,15
Initial Term Months,Project Greenlight - KHLP3 - OTPP NDA.docx,18,sentence,paragraph,7,10,0.2,0.600095368254245,4
Initial Term Months,Project Greenlight - KHLP3 - OTPP NDA.docx,18,sentence,sentence,7,1,0.2,0.9517521842649777,4
Initial Term Months,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,17,paragraph,chunk,32,7,0.1,1.3803054451495125,8
Initial Term Months,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,17,sentence,chunk,32,7,0.1,2.1388297444634037,12
Initial Term Months,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,17,sentence,paragraph,7,10,0.2,0.43854558208111044,3
Initial Term Months,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,17,sentence,sentence,7,1,0.2,1.4035836208556998,4
Initial Term Months,SRT NDA Master Template (OTPP Markup v2).docx,78,paragraph,chunk,19,10,0.2,1.6105537277433704,6
Initial Term Months,SRT NDA Master Template (OTPP Markup v2).docx,78,paragraph,sentence,7,10,0.2,0.7224054665372439,4
Initial Term Months,SRT NDA Master Template (OTPP Markup v2).docx,78,sentence,chunk,19,7,0.1,1.5614176738670047,10
Initial Term Months,SRT NDA Master Template (OTPP Markup v2).docx,78,sentence,paragraph,7,10,0.2,0.42161240600693295,3
Initial Term Months,SRT NDA Master Template (OTPP Markup v2).docx,78,sentence,sentence,7,10,0.2,0.3552027383652129,3
Injunctive Relief Available,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,38,paragraph,chunk,14,10,0.2,1.876786098055604,5
Injunctive Relief Available,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,38,paragraph,paragraph,6,2,0.2,1.5067476158570876,14
Injunctive Relief Available,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,38,paragraph,sentence,6,2,0.2,0.9372367542054618,5
Injunctive Relief Available,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,38,sentence,chunk,14,1,0.1,1.1547609022514027,6
Injunctive Relief Available,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,38,sentence,paragraph,6,3,0.2,1.50445731793582,8
Injunctive Relief Available,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,38,sentence,sentence,6,3,0.2,0.7544636842001945,5
Injunctive Relief Available,Project Greenlight - KHLP3 - OTPP NDA.docx,46,paragraph,chunk,11,1,0.1,1.810578795535868,10
Injunctive Relief Available,Project Greenlight - KHLP3 - OTPP NDA.docx,46,paragraph,paragraph,6,1,0.2,2.5900294528241576,6
Injunctive Relief Available,Project Greenlight - KHLP3 - OTPP NDA.docx,46,sentence,chunk,11,1,0.1,2.078219088178772,10
Injunctive Relief Available,Project Greenlight - KHLP3 - OTPP NDA.docx,46,sentence,paragraph,6,1,0.2,2.758862793412388,6
Injunctive Relief Available,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,14,paragraph,chunk,14,10,0.2,1.08844573461199,3
Injunctive Relief Available,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,14,paragraph,paragraph,6,10,0.2,1.6952142479554988,12
Injunctive Relief Available,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,14,paragraph,sentence,6,2,0.2,0.7898266113916206,4
Injunctive Relief Available,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,14,sentence,chunk,14,1,0.1,1.2060205437844616,6
Injunctive Relief Available,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,14,sentence,paragraph,6,1,0.2,1.5610198356210683,8
Injunctive Relief Available,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,14,sentence,sentence,6,1,0.2,0.8597529324285209,5
Injunctive Relief Available,SRT NDA Master Template (OTPP Markup v2).docx,25,paragraph,chunk,13,10,0.2,1.734040077318954,10
Injunctive Relief Available,SRT NDA Master Template (OTPP Markup v2).docx,25,paragraph,paragraph,6,1,0.2,2.1020052969665852,7
Injunctive Relief Available,SRT NDA Master Template (OTPP Markup v2).docx,25,paragraph,sentence,6,1,0.1,0.6089687606987582,6
Injunctive Relief Available,SRT NDA Master Template (OTPP Markup v2).docx,25,sentence,chunk,13,8,0.2,1.164717962781644,8
Injunctive Relief Available,SRT NDA Master Template (OTPP Markup v2).docx,25,sentence,paragraph,6,1,0.1,1.9943404513580605,8
Injunctive Relief Available,SRT NDA Master Template (OTPP Markup v2).docx,25,sentence,sentence,6,1,0.1,0.4091681086753762,7
Injunctive Relief Bond Waiver,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,38,paragraph,chunk,6,10,0.2,1.6020705547583314,5
Injunctive Relief Bond Waiver,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,38,paragraph,paragraph,3,2,0.2,1.4773018805773133,15
Injunctive Relief Bond Waiver,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,38,paragraph,sentence,3,10,0.2,1.1122608388796653,6
Injunctive Relief Bond Waiver,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,38,sentence,chunk,6,2,0.1,1.6031951170576424,15
Injunctive Relief Bond Waiver,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,14,paragraph,chunk,6,10,0.2,1.0486594953246802,3
Injunctive Relief Bond Waiver,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,14,paragraph,paragraph,3,10,0.2,1.958514177711779,13
Injunctive Relief Bond Waiver,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,14,paragraph,sentence,3,2,0.2,1.1554661968747082,5
Injunctive Relief Bond Waiver,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,14,sentence,chunk,6,3,0.1,1.7088929675646198,15
Injunctive Relief Bond Waiver,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,14,sentence,paragraph,3,2,0.2,2.24076706936112,17
Injunctive Relief Cumulative With Other Remedies,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,38,paragraph,chunk,14,10,0.2,1.876786098055604,5
Injunctive Relief Cumulative With Other Remedies,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,38,paragraph,paragraph,6,2,0.2,1.5067476158570876,14
Injunctive Relief Cumulative With Other Remedies,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,38,paragraph,sentence,6,2,0.2,0.9372367542054618,5
Injunctive Relief Cumulative With Other Remedies,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,38,sentence,chunk,14,10,0.2,1.8021254109764056,8
Injunctive Relief Cumulative With Other Remedies,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,38,sentence,paragraph,6,1,0.2,1.9326724741107388,7
Injunctive Relief Cumulative With Other Remedies,Project Greenlight - KHLP3 - OTPP NDA.docx,46,paragraph,chunk,11,1,0.1,1.810578795535868,10
Injunctive Relief Cumulative With Other Remedies,Project Greenlight - KHLP3 - OTPP NDA.docx,46,paragraph,paragraph,6,1,0.2,2.5900294528241576,6
Injunctive Relief Cumulative With Other Remedies,Project Greenlight - KHLP3 - OTPP NDA.docx,46,sentence,chunk,11,7,0.1,1.6316781483728258,10
Injunctive Relief Cumulative With Other Remedies,Project Greenlight - KHLP3 - OTPP NDA.docx,46,sentence,paragraph,6,1,0.1,1.2361294395271702,10
Injunctive Relief Cumulative With Other Remedies,Project Greenlight - KHLP3 - OTPP NDA.docx,46,sentence,sentence,6,2,0.2,1.1804162019472342,5
Injunctive Relief Cumulative With Other Remedies,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,14,paragraph,chunk,14,10,0.2,1.08844573461199,3
Injunctive Relief Cumulative With Other Remedies,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,14,paragraph,paragraph,6,10,0.2,1.6952142479554988,12
Injunctive Relief Cumulative With Other Remedies,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,14,paragraph,sentence,6,2,0.2,0.7898266113916206,4
Injunctive Relief Cumulative With Other Remedies,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,14,sentence,chunk,14,10,0.2,1.0973087671753479,7
Injunctive Relief Cumulative With Other Remedies,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,14,sentence,paragraph,6,1,0.2,2.0603314792135583,7
Injunctive Relief Cumulative With Other Remedies,SRT NDA Master Template (OTPP Markup v2).docx,25,paragraph,chunk,13,10,0.2,1.734040077318954,10
Injunctive Relief Cumulative With Other Remedies,SRT NDA Master Template (OTPP Markup v2).docx,25,paragraph,paragraph,6,1,0.2,2.1020052969665852,7
Injunctive Relief Cumulative With Other Remedies,SRT NDA Master Template (OTPP Markup v2).docx,25,paragraph,sentence,6,1,0.1,0.6089687606987582,6
Injunctive Relief Cumulative With Other Remedies,SRT NDA Master Template (OTPP Markup v2).docx,25,sentence,chunk,13,1,0.1,1.6080966607884981,9
Injunctive Relief Cumulative With Other Remedies,SRT NDA Master Template (OTPP Markup v2).docx,25,sentence,paragraph,6,1,0.1,1.7506855231542804,7
Injunctive Relief Cumulative With Other Remedies,SRT NDA Master Template (OTPP Markup v2).docx,25,sentence,sentence,6,1,0.1,0.8766670186006649,7
Injunctive Relief Pre Agreed Irreparable Harm,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,38,paragraph,chunk,14,10,0.2,1.876786098055604,5
Injunctive Relief Pre Agreed Irreparable Harm,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,38,paragraph,paragraph,6,2,0.2,1.5067476158570876,14
Injunctive Relief Pre Agreed Irreparable Harm,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,38,paragraph,sentence,6,2,0.2,0.9372367542054618,5
Injunctive Relief Pre Agreed Irreparable Harm,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,38,sentence,chunk,14,1,0.1,1.5052226571149274,10
Injunctive Relief Pre Agreed Irreparable Harm,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,38,sentence,paragraph,6,2,0.2,0.9699903855965323,4
Injunctive Relief Pre Agreed Irreparable Harm,Project Greenlight - KHLP3 - OTPP NDA.docx,46,paragraph,chunk,11,1,0.1,1.810578795535868,10
Injunctive Relief Pre Agreed Irreparable Harm,Project Greenlight - KHLP3 - OTPP NDA.docx,46,paragraph,paragraph,6,1,0.2,2.5900294528241576,6
Injunctive Relief Pre Agreed Irreparable Harm,Project Greenlight - KHLP3 - OTPP NDA.docx,46,sentence,chunk,11,2,0.2,2.226512113841957,12
Injunctive Relief Pre Agreed Irreparable Harm,Project Greenlight - KHLP3 - OTPP NDA.docx,46,sentence,paragraph,6,2,0.2,1.4274879511646956,7
Injunctive Relief Pre Agreed Irreparable Harm,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,14,paragraph,chunk,14,10,0.2,1.08844573461199,3
Injunctive Relief Pre Agreed Irreparable Harm,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,14,paragraph,paragraph,6,10,0.2,1.6952142479554988,12
Injunctive Relief Pre Agreed Irreparable Harm,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,14,paragraph,sentence,6,2,0.2,0.7898266113916206,4
Injunctive Relief Pre Agreed Irreparable Harm,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,14,sentence,chunk,14,10,0.2,1.291046045655054,10
Injunctive Relief Pre Agreed Irreparable Harm,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,14,sentence,paragraph,6,2,0.2,1.0355313050990962,4
Injunctive Relief Pre Agreed Irreparable Harm,SRT NDA Master Template (OTPP Markup v2).docx,25,paragraph,chunk,13,10,0.2,1.734040077318954,10
Injunctive Relief Pre Agreed Irreparable Harm,SRT NDA Master Template (OTPP Markup v2).docx,25,paragraph,paragraph,6,1,0.2,2.1020052969665852,7
Injunctive Relief Pre Agreed Irreparable Harm,SRT NDA Master Template (OTPP Markup v2).docx,25,paragraph,sentence,6,1,0.1,0.6089687606987582,6
Injunctive Relief Pre Agreed Irreparable Harm,SRT NDA Master Template (OTPP Markup v2).docx,25,sentence,chunk,13,8,0.2,1.624616321487909,10
Injunctive Relief Pre Agreed Irreparable Harm,SRT NDA Master Template (OTPP Markup v2).docx,25,sentence,paragraph,6,1,0.1,1.8526611155461925,14
Injunctive Relief Pre Agreed Irreparable Harm,SRT NDA Master Template (OTPP Markup v2).docx,25,sentence,sentence,6,7,0.1,1.7186806220291042,15
Jury Waiver,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,39,paragraph,chunk,14,10,0.2,1.407314095273854,7
Jury Waiver,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,39,paragraph,paragraph,4,2,0.2,1.7557800645599502,4
Jury Waiver,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,39,paragraph,sentence,4,6,0.1,5.0795447489308625,7
Jury Waiver,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,39,sentence,chunk,14,2,0.1,1.9037662169847547,15
Jury Waiver,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,39,sentence,paragraph,4,2,0.2,1.4390107564029553,5
Jury Waiver,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,39,sentence,sentence,4,3,0.2,1.767475002853202,7
Jury Waiver,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,16,paragraph,chunk,14,10,0.2,1.737256214629334,10
Jury Waiver,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,16,paragraph,paragraph,4,2,0.2,0.7480768104703042,3
Jury Waiver,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,16,sentence,chunk,14,10,0.2,2.280198163134668,12
Jury Waiver,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,16,sentence,paragraph,4,10,0.2,1.4052689916971242,5
Jury Waiver,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,16,sentence,sentence,4,1,0.1,1.0552234575013297,7
Liability For Representatives,SRT NDA Master Template (OTPP Markup v2).docx,16,paragraph,chunk,32,10,0.2,1.9748289091052997,10
Liability For Representatives,SRT NDA Master Template (OTPP Markup v2).docx,16,paragraph,paragraph,11,2,0.2,2.1229099687431594,9
Liability For Representatives,SRT NDA Master Template (OTPP Markup v2).docx,16,paragraph,sentence,12,2,0.2,3.9835968722175403,10
Liability For Representatives,SRT NDA Master Template (OTPP Markup v2).docx,16,sentence,chunk,32,6,0.2,2.1485712649494793,9
Liability For Representatives,SRT NDA Master Template (OTPP Markup v2).docx,16,sentence,paragraph,11,2,0.2,1.425087894081559,11
Liability For Representatives,YellowstoneB2B-OTPP-03-06-2026 - Antares Capital - Executed.pdf,9,paragraph,chunk,42,2,0.2,1.8660388689754743,7
Liability For Representatives,YellowstoneB2B-OTPP-03-06-2026 - Antares Capital - Executed.pdf,9,sentence,chunk,42,8,0.2,1.4880723966372,8
Liability For Representatives,YellowstoneB2B-OTPP-03-06-2026 - Antares Capital_revDM-OTPP redline-3-10-2026_revDM02.docx,9,paragraph,chunk,42,8,0.2,1.6800326745191574,8
Liability For Representatives,YellowstoneB2B-OTPP-03-06-2026 - Antares Capital_revDM-OTPP redline-3-10-2026_revDM02.docx,9,sentence,chunk,42,8,0.2,1.6198840893735005,8
Liability For Representatives,YellowstoneB2B-OTPP-03-06-2026.docx,10,paragraph,chunk,41,3,0.1,1.4015784658910289,6
Liability For Representatives,YellowstoneB2B-OTPP-03-06-2026.docx,10,paragraph,paragraph,13,1,0.2,1.4062805016270818,3
Liability For Representatives,YellowstoneB2B-OTPP-03-06-2026.docx,10,paragraph,sentence,14,1,0.2,1.3817978877901766,3
Liability For Representatives,YellowstoneB2B-OTPP-03-06-2026.docx,10,sentence,chunk,41,7,0.1,1.6733707419657338,6
Non Solicitation Carve Outs,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,36,paragraph,chunk,9,8,0.2,2.4215499842094204,6
Non Solicitation Carve Outs,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,36,paragraph,paragraph,4,2,0.2,0.9106481232372926,5
Non Solicitation Carve Outs,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,36,sentence,chunk,9,10,0.2,1.2878590569908261,10
Non Solicitation Carve Outs,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,36,sentence,paragraph,4,2,0.2,1.4535620695484033,5
Non Solicitation Carve Outs,Project Waypoint - Ontario - NDA - OTPP  3.11.26 (execution) .pdf,8,paragraph,paragraph,4,2,0.2,2.0257899109050976,5
Non Solicitation Carve Outs,Project Waypoint - Ontario - NDA - OTPP  3.11.26 (execution) .pdf,8,paragraph,sentence,4,1,0.2,0.5318394074949094,3
Non Solicitation Carve Outs,Project Waypoint - Ontario - NDA - OTPP  3.11.26 (execution) .pdf,8,sentence,paragraph,4,10,0.2,1.4226846358539178,4
Non Solicitation Carve Outs,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,12,paragraph,chunk,9,1,0.1,3.03996620935093,6
Non Solicitation Carve Outs,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,12,paragraph,paragraph,4,2,0.2,1.2721210911603436,5
Non Solicitation Carve Outs,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,12,sentence,chunk,9,10,0.2,1.432893554274607,10
Non Solicitation Carve Outs,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,12,sentence,paragraph,4,2,0.2,1.6916653597913538,5
Non Solicitation Direction,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,36,paragraph,chunk,7,8,0.2,2.4215499842094204,6
Non Solicitation Direction,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,36,paragraph,paragraph,4,2,0.2,0.9106481232372926,5
Non Solicitation Direction,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,36,sentence,chunk,7,10,0.2,1.6172673614444026,6
Non Solicitation Direction,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,36,sentence,paragraph,4,10,0.2,1.3839989547087945,7
Non Solicitation Direction,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,36,sentence,sentence,4,10,0.2,1.213080136721791,7
Non Solicitation Direction,Project Waypoint - Ontario - NDA - OTPP  3.11.26 (execution) .pdf,8,paragraph,paragraph,4,2,0.2,2.0257899109050976,5
Non Solicitation Direction,Project Waypoint - Ontario - NDA - OTPP  3.11.26 (execution) .pdf,8,paragraph,sentence,4,1,0.2,0.5318394074949094,3
Non Solicitation Direction,Project Waypoint - Ontario - NDA - OTPP  3.11.26 (execution) .pdf,8,sentence,paragraph,4,10,0.2,1.5893773589547409,5
Non Solicitation Direction,Project Waypoint - Ontario - NDA - OTPP  3.11.26 (execution) .pdf,8,sentence,sentence,4,1,0.2,1.465660734964644,5
Non Solicitation Direction,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,12,paragraph,chunk,7,1,0.1,3.03996620935093,6
Non Solicitation Direction,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,12,paragraph,paragraph,4,2,0.2,1.2721210911603436,5
Non Solicitation Direction,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,12,sentence,chunk,7,10,0.2,1.7973206684528786,6
Non Solicitation Direction,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,12,sentence,paragraph,4,10,0.2,1.6510355368174534,7
Non Solicitation Direction,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,12,sentence,sentence,4,2,0.2,0.9929201666857932,6
Non Solicitation Duration Months,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,36,paragraph,chunk,7,8,0.2,2.4215499842094204,6
Non Solicitation Duration Months,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,36,paragraph,paragraph,4,2,0.2,0.9106481232372926,5
Non Solicitation Duration Months,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,36,sentence,chunk,7,8,0.2,1.5856564156414583,9
Non Solicitation Duration Months,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,36,sentence,paragraph,4,2,0.2,2.2119044350064576,8
Non Solicitation Duration Months,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,36,sentence,sentence,4,2,0.2,0.5034519358571762,4
Non Solicitation Duration Months,Project Waypoint - Ontario - NDA - OTPP  3.11.26 (execution) .pdf,8,paragraph,paragraph,4,2,0.2,2.0257899109050976,5
Non Solicitation Duration Months,Project Waypoint - Ontario - NDA - OTPP  3.11.26 (execution) .pdf,8,paragraph,sentence,4,1,0.2,0.5318394074949094,3
Non Solicitation Duration Months,Project Waypoint - Ontario - NDA - OTPP  3.11.26 (execution) .pdf,8,sentence,chunk,7,3,0.1,2.8938535459250367,15
Non Solicitation Duration Months,Project Waypoint - Ontario - NDA - OTPP  3.11.26 (execution) .pdf,8,sentence,sentence,4,10,0.2,0.6776577469180385,4
Non Solicitation Duration Months,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,12,paragraph,chunk,7,1,0.1,3.03996620935093,6
Non Solicitation Duration Months,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,12,paragraph,paragraph,4,2,0.2,1.2721210911603436,5
Non Solicitation Duration Months,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,12,sentence,chunk,7,10,0.2,1.8981728099271393,9
Non Solicitation Duration Months,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,12,sentence,paragraph,4,10,0.2,2.0837996013617426,8
Non Solicitation Duration Months,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,12,sentence,sentence,4,2,0.2,0.64068790970577,4
Non Solicitation Present,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,36,paragraph,chunk,7,8,0.2,2.4215499842094204,6
Non Solicitation Present,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,36,paragraph,paragraph,4,2,0.2,0.9106481232372926,5
Non Solicitation Present,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,36,sentence,chunk,7,10,0.2,2.1713572198707043,5
Non Solicitation Present,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,36,sentence,paragraph,4,10,0.2,0.9661409648707653,4
Non Solicitation Present,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,36,sentence,sentence,4,2,0.2,0.6582261684729256,3
Non Solicitation Present,Project Waypoint - Ontario - NDA - OTPP  3.11.26 (execution) .pdf,8,paragraph,paragraph,4,2,0.2,2.0257899109050976,5
Non Solicitation Present,Project Waypoint - Ontario - NDA - OTPP  3.11.26 (execution) .pdf,8,paragraph,sentence,4,1,0.2,0.5318394074949094,3
Non Solicitation Present,Project Waypoint - Ontario - NDA - OTPP  3.11.26 (execution) .pdf,8,sentence,paragraph,4,10,0.2,1.5893773589547409,5
Non Solicitation Present,Project Waypoint - Ontario - NDA - OTPP  3.11.26 (execution) .pdf,8,sentence,sentence,4,1,0.2,1.465660734964644,5
Non Solicitation Present,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,12,paragraph,chunk,7,1,0.1,3.03996620935093,6
Non Solicitation Present,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,12,paragraph,paragraph,4,2,0.2,1.2721210911603436,5
Non Solicitation Present,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,12,sentence,chunk,7,10,0.2,2.091914168371327,5
Non Solicitation Present,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,12,sentence,paragraph,4,10,0.2,0.8632878600442891,4
Non Solicitation Present,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,12,sentence,sentence,4,2,0.2,1.1955166652261604,4
Non Solicitation Scope,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,36,paragraph,chunk,7,8,0.2,2.4215499842094204,6
Non Solicitation Scope,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,36,paragraph,paragraph,4,2,0.2,0.9106481232372926,5
Non Solicitation Scope,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,36,sentence,chunk,7,8,0.2,1.5886186207201929,8
Non Solicitation Scope,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,36,sentence,paragraph,4,10,0.2,1.3631221901736048,6
Non Solicitation Scope,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,36,sentence,sentence,4,1,0.1,1.1928624286587817,8
Non Solicitation Scope,Project Waypoint - Ontario - NDA - OTPP  3.11.26 (execution) .pdf,8,paragraph,paragraph,4,2,0.2,2.0257899109050976,5
Non Solicitation Scope,Project Waypoint - Ontario - NDA - OTPP  3.11.26 (execution) .pdf,8,paragraph,sentence,4,1,0.2,0.5318394074949094,3
Non Solicitation Scope,Project Waypoint - Ontario - NDA - OTPP  3.11.26 (execution) .pdf,8,sentence,chunk,7,7,0.1,2.0198324959287937,13
Non Solicitation Scope,Project Waypoint - Ontario - NDA - OTPP  3.11.26 (execution) .pdf,8,sentence,paragraph,4,10,0.2,1.3330944024013052,5
Non Solicitation Scope,Project Waypoint - Ontario - NDA - OTPP  3.11.26 (execution) .pdf,8,sentence,sentence,4,10,0.2,1.2396714380536624,4
Non Solicitation Scope,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,12,paragraph,chunk,7,1,0.1,3.03996620935093,6
